submission_date;state;new_case;new_death
11/04/2020;ME;183;0
11/05/2020;ME;184;0
11/06/2020;ME;158;1
11/07/2020;ME;90;1
11/08/2020;ME;205;0
11/09/2020;ME;163;4
11/10/2020;ME;142;2
11/11/2020;ME;0;0
11/12/2020;ME;437;4
11/13/2020;ME;152;2
11/14/2020;ME;153;1
11/15/2020;ME;173;0
11/16/2020;ME;246;1
11/17/2020;ME;156;4
11/18/2020;ME;215;1
11/19/2020;ME;224;2
11/20/2020;ME;165;1
11/21/2020;ME;237;2
11/22/2020;ME;184;1
11/23/2020;ME;256;12
11/24/2020;ME;227;1
11/25/2020;ME;0;0
11/26/2020;ME;238;0
11/27/2020;ME;23;1
11/28/2020;ME;220;0
11/29/2020;ME;0;0
11/30/2020;ME;468;23
12/01/2020;ME;232;4
12/02/2020;ME;350;2
12/03/2020;ME;287;4
12/04/2020;ME;282;3
12/05/2020;ME;222;0
12/06/2020;ME;425;0
12/07/2020;ME;277;12
12/08/2020;ME;404;7
12/09/2020;ME;406;0
12/10/2020;ME;344;4
12/11/2020;ME;414;7
12/12/2020;ME;288;0
01/22/2020;MT;0;0
01/23/2020;MT;0;0
01/24/2020;MT;0;0
01/25/2020;MT;0;0
01/26/2020;MT;0;0
01/27/2020;MT;0;0
01/28/2020;MT;0;0
01/29/2020;MT;0;0
01/30/2020;MT;0;0
01/31/2020;MT;0;0
02/01/2020;MT;0;0
02/02/2020;MT;0;0
02/03/2020;MT;0;0
02/04/2020;MT;0;0
02/05/2020;MT;0;0
02/06/2020;MT;0;0
02/07/2020;MT;0;0
02/08/2020;MT;0;0
02/09/2020;MT;0;0
02/10/2020;MT;0;0
02/11/2020;MT;0;0
02/12/2020;MT;0;0
02/13/2020;MT;0;0
02/14/2020;MT;0;0
02/15/2020;MT;0;0
02/16/2020;MT;0;0
02/17/2020;MT;0;0
02/18/2020;MT;0;0
02/19/2020;MT;0;0
02/20/2020;MT;0;0
02/21/2020;MT;0;0
02/22/2020;MT;0;0
02/23/2020;MT;0;0
02/24/2020;MT;0;0
02/25/2020;MT;0;0
02/26/2020;MT;0;0
02/27/2020;MT;0;0
02/28/2020;MT;0;0
02/29/2020;MT;0;0
03/01/2020;MT;0;0
03/02/2020;MT;0;0
03/03/2020;MT;0;0
03/04/2020;MT;0;0
03/05/2020;MT;0;0
03/06/2020;MT;0;0
03/07/2020;MT;0;0
03/08/2020;MT;0;0
03/09/2020;MT;0;0
03/10/2020;MT;0;0
03/11/2020;MT;1;0
03/12/2020;MT;0;0
03/13/2020;MT;0;0
03/14/2020;MT;0;0
03/15/2020;MT;6;0
03/16/2020;MT;0;0
03/17/2020;MT;4;0
03/18/2020;MT;1;0
03/19/2020;MT;3;0
03/20/2020;MT;6;0
03/21/2020;MT;6;0
03/22/2020;MT;7;0
03/23/2020;MT;3;0
03/24/2020;MT;11;0
03/25/2020;MT;17;0
03/26/2020;MT;25;1
03/27/2020;MT;31;0
03/28/2020;MT;26;0
03/29/2020;MT;26;1
03/30/2020;MT;11;2
03/31/2020;MT;19;1
04/01/2020;MT;25;0
04/02/2020;MT;16;0
04/03/2020;MT;18;0
04/04/2020;MT;19;1
04/05/2020;MT;19;0
04/06/2020;MT;20;0
04/07/2020;MT;12;0
04/08/2020;MT;20;0
04/09/2020;MT;13;0
04/10/2020;MT;0;0
04/11/2020;MT;12;0
04/12/2020;MT;17;0
04/13/2020;MT;4;1
04/14/2020;MT;6;0
04/15/2020;MT;11;0
04/16/2020;MT;7;1
04/17/2020;MT;0;0
04/18/2020;MT;4;2
04/19/2020;MT;7;0
04/20/2020;MT;4;2
04/21/2020;MT;2;1
04/22/2020;MT;3;1
04/23/2020;MT;2;0
04/24/2020;MT;0;0
04/25/2020;MT;1;0
04/26/2020;MT;4;0
04/27/2020;MT;2;2
04/28/2020;MT;0;-1
04/29/2020;MT;0;1
04/30/2020;MT;2;0
05/01/2020;MT;0;0
05/02/2020;MT;2;0
05/03/2020;MT;2;0
05/04/2020;MT;0;0
05/05/2020;MT;-1;0
05/06/2020;MT;0;0
05/07/2020;MT;3;0
05/08/2020;MT;-1;0
05/09/2020;MT;0;0
05/10/2020;MT;0;0
05/11/2020;MT;1;0
05/12/2020;MT;0;0
05/13/2020;MT;3;0
05/14/2020;MT;4;0
05/15/2020;MT;0;0
05/16/2020;MT;2;0
05/17/2020;MT;2;0
05/18/2020;MT;0;0
05/19/2020;MT;8;0
05/20/2020;MT;0;0
05/21/2020;MT;1;0
05/22/2020;MT;0;0
05/23/2020;MT;0;0
05/24/2020;MT;0;0
05/25/2020;MT;0;0
05/26/2020;MT;0;1
05/27/2020;MT;6;0
05/28/2020;MT;8;0
05/29/2020;MT;12;0
05/30/2020;MT;0;0
05/31/2020;MT;10;0
06/01/2020;MT;8;0
06/02/2020;MT;2;0
06/03/2020;MT;14;0
06/04/2020;MT;0;0
06/05/2020;MT;1;1
06/06/2020;MT;0;0
06/07/2020;MT;8;0
06/08/2020;MT;0;0
06/09/2020;MT;6;0
06/10/2020;MT;7;0
06/11/2020;MT;12;0
06/12/2020;MT;15;0
06/13/2020;MT;0;0
06/14/2020;MT;21;1
06/15/2020;MT;3;0
06/16/2020;MT;18;1
06/17/2020;MT;0;0
06/18/2020;MT;36;0
06/19/2020;MT;32;0
06/20/2020;MT;18;0
06/21/2020;MT;1;0
06/22/2020;MT;17;1
06/23/2020;MT;32;0
06/24/2020;MT;37;0
06/25/2020;MT;26;1
06/26/2020;MT;23;0
06/27/2020;MT;0;0
06/28/2020;MT;67;0
06/29/2020;MT;48;0
06/30/2020;MT;51;0
07/01/2020;MT;65;0
07/02/2020;MT;40;1
07/03/2020;MT;5;0
07/04/2020;MT;39;0
07/05/2020;MT;82;0
07/06/2020;MT;0;0
07/07/2020;MT;122;0
07/08/2020;MT;95;2
07/09/2020;MT;103;2
07/10/2020;MT;24;1
07/11/2020;MT;84;1
07/12/2020;MT;164;2
07/13/2020;MT;2;1
07/14/2020;MT;109;2
07/15/2020;MT;266;0
07/16/2020;MT;124;3
07/17/2020;MT;24;0
07/18/2020;MT;105;0
07/19/2020;MT;62;0
07/20/2020;MT;88;2
07/21/2020;MT;91;1
07/22/2020;MT;197;2
07/23/2020;MT;128;3
07/24/2020;MT;210;1
07/25/2020;MT;95;0
07/26/2020;MT;39;1
07/27/2020;MT;0;0
07/28/2020;MT;286;5
07/29/2020;MT;113;3
07/30/2020;MT;174;3
07/31/2020;MT;11;2
08/01/2020;MT;116;1
08/02/2020;MT;112;0
08/03/2020;MT;121;3
08/04/2020;MT;115;1
08/05/2020;MT;164;1
08/06/2020;MT;151;4
08/07/2020;MT;144;4
08/08/2020;MT;64;1
08/09/2020;MT;65;0
08/10/2020;MT;0;0
08/11/2020;MT;272;4
08/12/2020;MT;114;0
08/13/2020;MT;136;2
08/14/2020;MT;2;0
08/15/2020;MT;118;1
08/16/2020;MT;120;0
08/17/2020;MT;68;2
08/18/2020;MT;0;0
08/19/2020;MT;109;0
08/20/2020;MT;258;5
08/21/2020;MT;2;0
08/22/2020;MT;160;1
08/23/2020;MT;114;1
08/24/2020;MT;133;6
08/25/2020;MT;162;0
08/26/2020;MT;0;1
08/27/2020;MT;144;0
08/28/2020;MT;134;2
08/29/2020;MT;188;4
08/30/2020;MT;89;0
08/31/2020;MT;153;1
09/01/2020;MT;196;3
09/02/2020;MT;178;3
09/03/2020;MT;133;0
09/04/2020;MT;19;3
09/05/2020;MT;145;2
09/06/2020;MT;100;1
09/07/2020;MT;115;1
09/08/2020;MT;2;1
09/09/2020;MT;278;0
09/10/2020;MT;4;4
09/11/2020;MT;262;10
09/12/2020;MT;0;0
09/13/2020;MT;96;2
09/14/2020;MT;86;3
09/15/2020;MT;137;2
09/16/2020;MT;187;1
09/17/2020;MT;441;3
09/18/2020;MT;292;12
09/19/2020;MT;136;1
09/20/2020;MT;127;2
09/21/2020;MT;269;3
09/22/2020;MT;204;1
09/23/2020;MT;320;2
09/24/2020;MT;328;2
09/25/2020;MT;357;1
09/26/2020;MT;2;3
09/27/2020;MT;200;2
09/28/2020;MT;306;1
09/29/2020;MT;463;5
09/30/2020;MT;517;2
10/01/2020;MT;431;2
10/02/2020;MT;459;3
10/03/2020;MT;278;0
10/04/2020;MT;74;1
10/05/2020;MT;663;4
10/06/2020;MT;425;1
10/07/2020;MT;340;1
10/08/2020;MT;614;4
10/09/2020;MT;1237;6
10/10/2020;MT;203;6
10/11/2020;MT;585;1
10/12/2020;MT;423;2
10/13/2020;MT;842;16
10/14/2020;MT;753;1
10/15/2020;MT;877;2
10/16/2020;MT;-2;4
10/17/2020;MT;638;5
10/18/2020;MT;588;1
10/19/2020;MT;569;0
10/20/2020;MT;703;11
10/21/2020;MT;619;23
10/22/2020;MT;1608;8
10/23/2020;MT;183;-1
10/24/2020;MT;639;12
10/25/2020;MT;738;3
10/26/2020;MT;621;6
10/27/2020;MT;845;2
10/28/2020;MT;620;20
10/29/2020;MT;887;12
10/30/2020;MT;1063;27
10/31/2020;MT;885;11
11/01/2020;MT;694;1
11/02/2020;MT;757;10
11/03/2020;MT;907;13
11/04/2020;MT;796;5
11/05/2020;MT;1013;3
11/06/2020;MT;979;12
11/07/2020;MT;1001;26
11/08/2020;MT;731;11
11/09/2020;MT;374;1
11/10/2020;MT;1098;5
11/11/2020;MT;919;10
11/12/2020;MT;961;0
11/13/2020;MT;1213;5
11/14/2020;MT;1642;37
11/15/2020;MT;1272;6
11/16/2020;MT;869;2
11/17/2020;MT;1371;21
11/18/2020;MT;1184;18
11/19/2020;MT;1236;0
11/20/2020;MT;1475;6
11/21/2020;MT;1249;33
11/22/2020;MT;1138;3
11/23/2020;MT;701;11
11/24/2020;MT;1123;16
11/25/2020;MT;1061;22
11/26/2020;MT;1117;6
11/27/2020;MT;114;-1
11/28/2020;MT;1049;12
11/29/2020;MT;956;2
11/30/2020;MT;397;10
12/01/2020;MT;1007;17
12/02/2020;MT;1135;15
12/03/2020;MT;782;9
12/04/2020;MT;1314;5
12/05/2020;MT;633;7
12/06/2020;MT;806;2
12/07/2020;MT;716;6
12/08/2020;MT;755;21
12/09/2020;MT;787;8
12/10/2020;MT;759;10
12/11/2020;MT;978;24
12/12/2020;MT;774;11
01/22/2020;DC;0;0
01/23/2020;DC;0;0
01/24/2020;DC;0;0
01/25/2020;DC;0;0
01/26/2020;DC;0;0
01/27/2020;DC;0;0
01/28/2020;DC;0;0
01/29/2020;DC;0;0
01/30/2020;DC;0;0
01/31/2020;DC;0;0
02/01/2020;DC;0;0
02/02/2020;DC;0;0
02/03/2020;DC;0;0
02/04/2020;DC;0;0
02/05/2020;DC;0;0
02/06/2020;DC;0;0
02/07/2020;DC;0;0
02/08/2020;DC;0;0
02/09/2020;DC;0;0
02/10/2020;DC;0;0
02/11/2020;DC;0;0
02/12/2020;DC;0;0
02/13/2020;DC;0;0
02/14/2020;DC;0;0
02/15/2020;DC;0;0
02/16/2020;DC;0;0
02/17/2020;DC;0;0
02/18/2020;DC;0;0
02/19/2020;DC;0;0
02/20/2020;DC;0;0
02/21/2020;DC;0;0
02/22/2020;DC;0;0
02/23/2020;DC;0;0
02/24/2020;DC;0;0
02/25/2020;DC;0;0
02/26/2020;DC;0;0
02/27/2020;DC;0;0
02/28/2020;DC;0;0
02/29/2020;DC;0;0
03/01/2020;DC;0;0
03/02/2020;DC;0;0
03/03/2020;DC;0;0
03/04/2020;DC;0;0
03/05/2020;DC;0;0
03/06/2020;DC;0;0
03/07/2020;DC;1;0
03/08/2020;DC;0;0
03/09/2020;DC;1;0
03/10/2020;DC;0;0
03/11/2020;DC;0;0
03/12/2020;DC;0;0
03/13/2020;DC;1;0
03/14/2020;DC;0;0
03/15/2020;DC;14;0
03/16/2020;DC;5;0
03/17/2020;DC;9;0
03/18/2020;DC;8;0
03/19/2020;DC;32;0
03/20/2020;DC;6;1
03/21/2020;DC;21;0
03/22/2020;DC;18;1
03/23/2020;DC;21;0
03/24/2020;DC;46;0
03/25/2020;DC;48;1
03/26/2020;DC;36;0
03/27/2020;DC;37;1
03/28/2020;DC;38;1
03/29/2020;DC;59;4
03/30/2020;DC;94;0
03/31/2020;DC;0;0
04/01/2020;DC;91;2
04/02/2020;DC;67;1
04/03/2020;DC;104;3
04/04/2020;DC;145;6
04/05/2020;DC;96;1
04/06/2020;DC;99;2
04/07/2020;DC;114;0
04/08/2020;DC;229;3
04/09/2020;DC;83;5
04/10/2020;DC;137;6
04/11/2020;DC;118;9
04/12/2020;DC;97;3
04/13/2020;DC;80;2
04/14/2020;DC;103;15
04/15/2020;DC;139;5
04/16/2020;DC;153;9
04/17/2020;DC;126;5
04/18/2020;DC;190;5
04/19/2020;DC;127;5
04/20/2020;DC;134;9
04/21/2020;DC;171;7
04/22/2020;DC;108;15
04/23/2020;DC;155;12
04/24/2020;DC;167;14
04/25/2020;DC;171;12
04/26/2020;DC;142;13
04/27/2020;DC;51;7
04/28/2020;DC;102;5
04/29/2020;DC;112;15
04/30/2020;DC;217;19
05/01/2020;DC;335;7
05/02/2020;DC;139;9
05/03/2020;DC;219;11
05/04/2020;DC;154;7
05/05/2020;DC;152;6
05/06/2020;DC;139;13
05/07/2020;DC;193;8
05/08/2020;DC;245;19
05/09/2020;DC;203;7
05/10/2020;DC;170;12
05/11/2020;DC;117;5
05/12/2020;DC;96;8
05/13/2020;DC;99;14
05/14/2020;DC;152;8
05/15/2020;DC;135;10
05/16/2020;DC;171;7
05/17/2020;DC;81;8
05/18/2020;DC;147;9
05/19/2020;DC;164;8
05/20/2020;DC;117;7
05/21/2020;DC;237;5
05/22/2020;DC;105;6
05/23/2020;DC;73;9
05/24/2020;DC;144;5
05/25/2020;DC;115;8
05/26/2020;DC;109;0
05/27/2020;DC;72;5
05/28/2020;DC;86;8
05/29/2020;DC;46;7
05/30/2020;DC;179;2
05/31/2020;DC;84;4
06/01/2020;DC;56;2
06/02/2020;DC;29;2
06/03/2020;DC;130;3
06/04/2020;DC;104;2
06/05/2020;DC;79;4
06/06/2020;DC;70;4
06/07/2020;DC;63;6
06/08/2020;DC;57;2
06/09/2020;DC;85;4
06/10/2020;DC;63;4
06/11/2020;DC;52;3
06/12/2020;DC;65;4
06/13/2020;DC;55;5
06/14/2020;DC;58;4
06/15/2020;DC;32;0
06/16/2020;DC;19;5
06/17/2020;DC;29;3
06/18/2020;DC;56;4
06/19/2020;DC;49;3
06/20/2020;DC;32;1
06/21/2020;DC;36;2
06/22/2020;DC;38;2
06/23/2020;DC;36;2
06/24/2020;DC;34;4
06/25/2020;DC;31;2
06/26/2020;DC;26;3
06/27/2020;DC;31;2
06/28/2020;DC;32;2
06/29/2020;DC;44;1
06/30/2020;DC;35;0
07/01/2020;DC;38;2
07/02/2020;DC;25;1
07/03/2020;DC;45;1
07/04/2020;DC;12;2
07/05/2020;DC;35;2
07/06/2020;DC;33;2
07/07/2020;DC;54;0
07/08/2020;DC;73;3
07/09/2020;DC;37;4
07/10/2020;DC;64;0
07/11/2020;DC;58;0
07/12/2020;DC;46;0
07/13/2020;DC;59;0
07/14/2020;DC;40;0
07/15/2020;DC;80;3
07/16/2020;DC;50;3
07/17/2020;DC;39;3
07/18/2020;DC;79;1
07/19/2020;DC;67;0
07/20/2020;DC;78;1
07/21/2020;DC;88;1
07/22/2020;DC;102;0
07/23/2020;DC;42;1
07/24/2020;DC;78;0
07/25/2020;DC;68;0
07/26/2020;DC;63;0
07/27/2020;DC;78;1
07/28/2020;DC;87;1
07/29/2020;DC;54;1
07/30/2020;DC;58;0
07/31/2020;DC;69;1
08/01/2020;DC;79;0
08/02/2020;DC;69;1
08/03/2020;DC;39;0
08/04/2020;DC;85;1
08/05/2020;DC;45;0
08/06/2020;DC;75;0
08/07/2020;DC;71;2
08/08/2020;DC;64;1
08/09/2020;DC;100;1
08/10/2020;DC;54;0
08/11/2020;DC;89;2
08/12/2020;DC;63;0
08/13/2020;DC;65;1
08/14/2020;DC;94;0
08/15/2020;DC;41;3
08/16/2020;DC;61;0
08/17/2020;DC;53;0
08/18/2020;DC;52;2
08/19/2020;DC;29;1
08/20/2020;DC;55;1
08/21/2020;DC;60;1
08/22/2020;DC;65;2
08/23/2020;DC;56;0
08/24/2020;DC;49;0
08/25/2020;DC;45;0
08/26/2020;DC;38;1
08/27/2020;DC;72;0
08/28/2020;DC;57;0
08/29/2020;DC;74;0
08/30/2020;DC;34;1
08/31/2020;DC;33;1
09/01/2020;DC;57;0
09/02/2020;DC;28;1
09/03/2020;DC;58;1
09/04/2020;DC;51;2
09/05/2020;DC;52;0
09/06/2020;DC;41;0
09/07/2020;DC;36;0
09/08/2020;DC;47;0
09/09/2020;DC;25;4
09/10/2020;DC;25;1
09/11/2020;DC;81;0
09/12/2020;DC;59;0
09/13/2020;DC;40;0
09/14/2020;DC;30;0
09/15/2020;DC;65;0
09/16/2020;DC;56;1
09/17/2020;DC;47;2
09/18/2020;DC;62;0
09/19/2020;DC;50;0
09/20/2020;DC;53;1
09/21/2020;DC;23;1
09/22/2020;DC;43;0
09/23/2020;DC;29;0
09/24/2020;DC;56;0
09/25/2020;DC;57;2
09/26/2020;DC;52;1
09/27/2020;DC;35;0
09/28/2020;DC;14;0
09/29/2020;DC;36;2
09/30/2020;DC;26;1
10/01/2020;DC;32;1
10/02/2020;DC;65;1
10/03/2020;DC;50;0
10/04/2020;DC;46;2
10/05/2020;DC;28;0
10/06/2020;DC;105;0
10/07/2020;DC;45;1
10/08/2020;DC;68;2
10/09/2020;DC;78;0
10/10/2020;DC;138;2
10/11/2020;DC;3;1
10/12/2020;DC;38;0
10/13/2020;DC;46;0
10/14/2020;DC;64;1
10/15/2020;DC;34;0
10/16/2020;DC;89;3
10/17/2020;DC;79;0
10/18/2020;DC;36;0
10/19/2020;DC;25;0
10/20/2020;DC;50;1
10/21/2020;DC;53;0
10/22/2020;DC;39;0
10/23/2020;DC;72;0
10/24/2020;DC;97;0
10/25/2020;DC;61;0
10/26/2020;DC;45;0
10/27/2020;DC;94;2
10/28/2020;DC;67;0
10/29/2020;DC;101;1
10/30/2020;DC;70;1
10/31/2020;DC;122;0
11/01/2020;DC;103;0
11/02/2020;DC;69;1
11/03/2020;DC;86;0
11/04/2020;DC;77;0
11/05/2020;DC;81;3
11/06/2020;DC;110;2
11/07/2020;DC;99;2
11/08/2020;DC;110;0
11/09/2020;DC;86;1
11/10/2020;DC;86;2
11/11/2020;DC;206;0
11/12/2020;DC;128;0
11/13/2020;DC;159;0
11/14/2020;DC;148;1
11/15/2020;DC;163;2
11/16/2020;DC;87;0
11/17/2020;DC;245;0
11/18/2020;DC;156;5
11/19/2020;DC;213;2
11/20/2020;DC;130;2
11/21/2020;DC;153;1
11/22/2020;DC;190;0
11/23/2020;DC;139;2
11/24/2020;DC;119;1
11/25/2020;DC;107;4
11/26/2020;DC;220;0
11/27/2020;DC;201;0
11/28/2020;DC;101;1
11/29/2020;DC;410;2
11/30/2020;DC;104;0
12/01/2020;DC;133;5
12/02/2020;DC;157;5
12/03/2020;DC;322;2
12/04/2020;DC;316;1
12/05/2020;DC;392;2
12/06/2020;DC;264;2
12/07/2020;DC;183;4
12/08/2020;DC;270;0
12/09/2020;DC;265;3
12/10/2020;DC;244;4
12/11/2020;DC;259;1
12/12/2020;DC;286;4
01/22/2020;AK;0;0
01/23/2020;AK;0;0
01/24/2020;AK;0;0
01/25/2020;AK;0;0
01/26/2020;AK;0;0
01/27/2020;AK;0;0
01/28/2020;AK;0;0
01/29/2020;AK;0;0
01/30/2020;AK;0;0
01/31/2020;AK;0;0
02/01/2020;AK;0;0
02/02/2020;AK;0;0
02/03/2020;AK;0;0
02/04/2020;AK;0;0
02/05/2020;AK;0;0
02/06/2020;AK;0;0
02/07/2020;AK;0;0
02/08/2020;AK;0;0
02/09/2020;AK;0;0
02/10/2020;AK;0;0
02/11/2020;AK;0;0
02/12/2020;AK;0;0
02/13/2020;AK;0;0
02/14/2020;AK;0;0
02/15/2020;AK;0;0
02/16/2020;AK;0;0
02/17/2020;AK;0;0
02/18/2020;AK;0;0
02/19/2020;AK;0;0
02/20/2020;AK;0;0
02/21/2020;AK;0;0
02/22/2020;AK;0;0
02/23/2020;AK;0;0
02/24/2020;AK;0;0
02/25/2020;AK;0;0
02/26/2020;AK;0;0
02/27/2020;AK;0;0
02/28/2020;AK;0;0
02/29/2020;AK;0;0
03/01/2020;AK;0;0
03/02/2020;AK;0;0
03/03/2020;AK;0;0
03/04/2020;AK;0;0
03/05/2020;AK;0;0
03/06/2020;AK;0;0
03/07/2020;AK;0;0
03/08/2020;AK;0;0
03/09/2020;AK;0;0
03/10/2020;AK;0;0
03/11/2020;AK;0;0
03/12/2020;AK;0;0
03/13/2020;AK;1;0
03/14/2020;AK;0;0
03/15/2020;AK;0;0
03/16/2020;AK;0;0
03/17/2020;AK;2;0
03/18/2020;AK;3;0
03/19/2020;AK;3;0
03/20/2020;AK;3;0
03/21/2020;AK;2;0
03/22/2020;AK;8;0
03/23/2020;AK;14;0
03/24/2020;AK;6;1
03/25/2020;AK;17;0
03/26/2020;AK;10;0
03/27/2020;AK;16;1
03/28/2020;AK;17;0
03/29/2020;AK;12;1
03/30/2020;AK;5;0
03/31/2020;AK;14;0
04/01/2020;AK;10;0
04/02/2020;AK;4;0
04/03/2020;AK;10;0
04/04/2020;AK;14;2
04/05/2020;AK;14;1
04/06/2020;AK;6;0
04/07/2020;AK;22;0
04/08/2020;AK;13;1
04/09/2020;AK;9;0
04/10/2020;AK;11;0
04/11/2020;AK;11;1
04/12/2020;AK;15;0
04/13/2020;AK;5;0
04/14/2020;AK;8;1
04/15/2020;AK;8;0
04/16/2020;AK;7;0
04/17/2020;AK;9;0
04/18/2020;AK;5;0
04/19/2020;AK;5;0
04/20/2020;AK;2;0
04/21/2020;AK;8;0
04/22/2020;AK;6;0
04/23/2020;AK;2;0
04/24/2020;AK;2;0
04/25/2020;AK;0;0
04/26/2020;AK;2;0
04/27/2020;AK;4;0
04/28/2020;AK;6;0
04/29/2020;AK;4;0
04/30/2020;AK;0;0
05/01/2020;AK;9;0
05/02/2020;AK;1;0
05/03/2020;AK;3;0
05/04/2020;AK;2;0
05/05/2020;AK;1;0
05/06/2020;AK;1;1
05/07/2020;AK;2;0
05/08/2020;AK;3;0
05/09/2020;AK;1;0
05/10/2020;AK;1;0
05/11/2020;AK;2;0
05/12/2020;AK;2;0
05/13/2020;AK;0;0
05/14/2020;AK;4;0
05/15/2020;AK;1;0
05/16/2020;AK;4;0
05/17/2020;AK;4;0
05/18/2020;AK;3;0
05/19/2020;AK;0;0
05/20/2020;AK;3;0
05/21/2020;AK;0;0
05/22/2020;AK;2;0
05/23/2020;AK;4;0
05/24/2020;AK;0;0
05/25/2020;AK;1;0
05/26/2020;AK;2;0
05/27/2020;AK;1;0
05/28/2020;AK;13;0
05/29/2020;AK;5;0
05/30/2020;AK;4;0
05/31/2020;AK;26;0
06/01/2020;AK;7;0
06/02/2020;AK;20;0
06/03/2020;AK;18;0
06/04/2020;AK;8;0
06/05/2020;AK;11;0
06/06/2020;AK;12;0
06/07/2020;AK;8;0
06/08/2020;AK;19;0
06/09/2020;AK;10;1
06/10/2020;AK;20;0
06/11/2020;AK;17;0
06/12/2020;AK;15;1
06/13/2020;AK;29;0
06/14/2020;AK;7;0
06/15/2020;AK;3;0
06/16/2020;AK;12;0
06/17/2020;AK;20;0
06/18/2020;AK;12;0
06/19/2020;AK;15;0
06/20/2020;AK;20;0
06/21/2020;AK;12;0
06/22/2020;AK;6;0
06/23/2020;AK;17;0
06/24/2020;AK;14;0
06/25/2020;AK;24;0
06/26/2020;AK;20;2
06/27/2020;AK;18;0
06/28/2020;AK;29;0
06/29/2020;AK;21;0
06/30/2020;AK;36;0
07/01/2020;AK;38;0
07/02/2020;AK;39;0
07/03/2020;AK;46;1
07/04/2020;AK;48;1
07/05/2020;AK;27;0
07/06/2020;AK;28;0
07/07/2020;AK;18;1
07/08/2020;AK;42;0
07/09/2020;AK;46;0
07/10/2020;AK;51;0
07/11/2020;AK;62;0
07/12/2020;AK;94;0
07/13/2020;AK;60;0
07/14/2020;AK;40;0
07/15/2020;AK;52;0
07/16/2020;AK;62;0
07/17/2020;AK;40;0
07/18/2020;AK;62;1
07/19/2020;AK;79;0
07/20/2020;AK;75;0
07/21/2020;AK;92;0
07/22/2020;AK;91;1
07/23/2020;AK;60;0
07/24/2020;AK;57;0
07/25/2020;AK;89;1
07/26/2020;AK;186;0
07/27/2020;AK;98;1
07/28/2020;AK;107;1
07/29/2020;AK;68;0
07/30/2020;AK;81;1
07/31/2020;AK;112;0
08/01/2020;AK;146;1
08/02/2020;AK;144;0
08/03/2020;AK;61;1
08/04/2020;AK;53;0
08/05/2020;AK;55;0
08/06/2020;AK;35;0
08/07/2020;AK;52;0
08/08/2020;AK;77;1
08/09/2020;AK;98;0
08/10/2020;AK;64;0
08/11/2020;AK;46;0
08/12/2020;AK;60;1
08/13/2020;AK;82;0
08/14/2020;AK;110;0
08/15/2020;AK;83;1
08/16/2020;AK;103;0
08/17/2020;AK;50;0
08/18/2020;AK;62;1
08/19/2020;AK;67;0
08/20/2020;AK;82;0
08/21/2020;AK;68;1
08/22/2020;AK;89;1
08/23/2020;AK;64;1
08/24/2020;AK;69;0
08/25/2020;AK;33;4
08/26/2020;AK;52;1
08/27/2020;AK;80;0
08/28/2020;AK;117;0
08/29/2020;AK;90;0
08/30/2020;AK;44;0
08/31/2020;AK;37;0
09/01/2020;AK;35;2
09/02/2020;AK;66;0
09/03/2020;AK;102;1
09/04/2020;AK;120;0
09/05/2020;AK;93;2
09/06/2020;AK;86;0
09/07/2020;AK;33;0
09/08/2020;AK;35;0
09/09/2020;AK;63;0
09/10/2020;AK;124;0
09/11/2020;AK;93;1
09/12/2020;AK;103;1
09/13/2020;AK;62;0
09/14/2020;AK;75;0
09/15/2020;AK;42;0
09/16/2020;AK;49;0
09/17/2020;AK;105;0
09/18/2020;AK;109;1
09/19/2020;AK;85;0
09/20/2020;AK;93;0
09/21/2020;AK;70;0
09/22/2020;AK;44;0
09/23/2020;AK;54;0
09/24/2020;AK;128;1
09/25/2020;AK;122;6
09/26/2020;AK;113;0
09/27/2020;AK;114;4
09/28/2020;AK;116;0
09/29/2020;AK;124;0
09/30/2020;AK;103;0
10/01/2020;AK;124;1
10/02/2020;AK;126;0
10/03/2020;AK;143;1
10/04/2020;AK;188;0
10/05/2020;AK;208;0
10/06/2020;AK;139;0
10/07/2020;AK;126;1
10/08/2020;AK;127;1
10/09/2020;AK;177;0
10/10/2020;AK;249;0
10/11/2020;AK;255;0
10/12/2020;AK;191;0
10/13/2020;AK;151;0
10/14/2020;AK;143;4
10/15/2020;AK;152;1
10/16/2020;AK;226;1
10/17/2020;AK;211;1
10/18/2020;AK;220;0
10/19/2020;AK;202;0
10/20/2020;AK;211;0
10/21/2020;AK;212;1
10/22/2020;AK;232;0
10/23/2020;AK;281;0
10/24/2020;AK;371;0
10/25/2020;AK;523;0
10/26/2020;AK;348;0
10/27/2020;AK;382;2
10/28/2020;AK;355;1
10/29/2020;AK;359;6
10/30/2020;AK;381;4
10/31/2020;AK;437;1
11/01/2020;AK;348;1
11/02/2020;AK;350;1
11/03/2020;AK;388;0
11/04/2020;AK;404;0
11/05/2020;AK;308;0
11/06/2020;AK;525;0
11/07/2020;AK;601;0
11/08/2020;AK;518;0
11/09/2020;AK;471;0
11/10/2020;AK;525;8
11/11/2020;AK;495;4
11/12/2020;AK;481;0
11/13/2020;AK;587;1
11/14/2020;AK;739;1
11/15/2020;AK;648;0
11/16/2020;AK;578;0
11/17/2020;AK;634;1
11/18/2020;AK;545;0
11/19/2020;AK;490;1
11/20/2020;AK;460;0
11/21/2020;AK;675;1
